lng,lat
17.9476803,59.3980847
17.9471887,59.3968697
17.9503553,59.4005074
18.0827051,59.3091974
17.9395496,59.3754631
17.9689054,59.3753347
17.9468518,59.3989469
17.9480859,59.4023195
17.9523049,59.4007614
17.9507434,59.4015394
18.0620951,59.3331867
18.0731897,59.3119583
17.9554678,59.3776429
17.9583829,59.3775487
17.9522686,59.4007904
17.9522601,59.4007984
17.9522601,59.4007984
18.0577478,59.3411137
18.0577478,59.3411137
18.0577478,59.3411137
18.0577329,59.341122
18.0577329,59.341122
18.0577726,59.3411169
18.0577709,59.3411198
17.9554399,59.3770816
17.9450721,59.4001579
17.9649657,59.3762969
17.9609324,59.3770191
17.945074,59.4001652
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9548941,59.3769238
17.9435908,59.40146
17.9455929,59.3981774
17.9490851,59.4015921
17.9552993,59.37767
17.9548806,59.3769437
17.9548806,59.3769437
18.0350365,59.3156929
18.0353393,59.3157818
18.0351407,59.3154953
17.9651892,59.3762344
17.9467769,59.3990367
17.9517627,59.4012105
17.9498839,59.4016813
17.9481782,59.3981917
17.9481782,59.3981917
17.9481782,59.3981917
18.0340967,59.3361545
18.0009742,59.3591224
18.0009742,59.3591224
17.9548639,59.3769746
17.9548639,59.3769746
17.9548639,59.3769746
17.9548639,59.3769746
17.9548639,59.3769746
17.9548639,59.3769746
17.9548639,59.3769746
17.969345,59.3758334
17.9481955,59.3981764
17.9593896,59.377995
17.9688428,59.3759512
17.9447359,59.3760605
17.9423068,59.3765099
18.0738026,59.312183
18.0738026,59.312183
17.9548334,59.3769771
18.0007467,59.3594564
18.0009044,59.3591221
17.9437147,59.403604
17.9463227,59.3991894
17.969428,59.3757784
17.9453209,59.399975
17.9475852,59.3982762
17.9435054,59.4027071
17.948584,59.3982167
17.9479999,59.3981473
17.9516962,59.4011654
17.9521025,59.4006672
17.95486,59.3769935
17.9548454,59.3769757
17.9548454,59.3769757
17.9548454,59.3769757
17.9584302,59.3774198
17.999764,59.3584427
17.9548706,59.3769847
17.9548706,59.3769847
17.9548554,59.3769945
17.9548554,59.3769945
17.9548554,59.3769945
17.9548554,59.3769945
17.9548554,59.3769945
17.9548554,59.3769945
17.9548554,59.3769945
17.9548554,59.3769945
17.9548554,59.3769945
17.9548554,59.3769945
17.9548554,59.3769945
17.9548289,59.3769735
17.9548289,59.3769735
18.0753563,59.3100353
17.9533267,59.3774326
17.9548152,59.376978
17.954836,59.3769934
17.954836,59.3769934
17.944044,59.4007236
17.9692736,59.3756812
17.955419,59.3777801
17.9471324,59.3985319
17.9451038,59.3997171
17.9593289,59.3780518
17.9475426,59.3982205
17.9442992,59.4007533
17.9691406,59.3758324
17.9698389,59.3750332
17.9442823,59.4029732
17.9631973,59.3774981
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.9548017,59.3770402
17.946323,59.3991765
17.9548032,59.3770386
17.9548055,59.377032
17.9449919,59.4003351
17.9451161,59.4000897
17.9531609,59.3775166
18.0739645,59.3077172
17.9692541,59.3756875
17.9451976,59.3999291
17.9481869,59.3981329
17.9680733,59.3767233
17.9443668,59.4005665
17.9481583,59.3981826
17.9481583,59.3981826
17.9481353,59.3982496
17.9548299,59.3770011
17.9516958,59.4011547
17.9489485,59.39804
17.9489485,59.39804
17.9482532,59.3984318
17.9482532,59.3984318
17.9489036,59.3974906
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9548597,59.3770003
17.9467614,59.4028886
17.9467614,59.4028886
17.9633264,59.3773194
17.9695487,59.3756964
17.947711,59.398064
17.9491137,59.4016043
18.0781268,59.3062615
17.9526091,59.3774569
17.9458511,59.3997658
17.9697408,59.3750671
17.9583852,59.3777774
17.9613384,59.3772167
17.9477659,59.3982971
17.9524097,59.4009538
17.9524097,59.4009538
18.0628631,59.3323925
18.0731709,59.3122205
18.0731709,59.3122205
17.854772,59.4173346
17.9551417,59.37767
17.961475,59.3774487
17.9521472,59.4008279
17.9488416,59.4010712
17.9466196,59.4029215
17.9451239,59.4000496
17.9638124,59.3768421
18.0592986,59.3406913
18.0592986,59.3406913
18.0586588,59.3406301
18.0577537,59.3411161
18.0577537,59.3411161
18.057563,59.3411561
18.0576463,59.3414079
18.0331184,59.3349488
17.9469773,59.3989601
17.9548687,59.3768789
17.9548687,59.3768789
17.9548687,59.3768789
17.9548687,59.3768789
17.9548687,59.3768789
17.9548687,59.3768789
17.9548687,59.3768789
17.9548687,59.3768789
17.9548687,59.3768789
17.946939,59.3990088
17.9483165,59.3981565
17.9483165,59.3981565
17.9483165,59.3981565
17.9483007,59.3981711
17.9483007,59.3981711
17.9582673,59.3777728
17.9483104,59.3981734
17.9694757,59.3759565
17.9643827,59.3764548
17.942601,59.4000732
17.9427387,59.4020632
17.9467844,59.3990243
18.0827837,59.3092337
18.0781381,59.3062326
17.9697354,59.3759402
17.9699323,59.3755396
17.9482544,59.3981895
17.9482544,59.3981895
17.9521673,59.4005972
17.9521673,59.4005972
17.9521671,59.4005971
17.9582006,59.3774147
18.0340293,59.3361197
18.0576814,59.3417524
17.9580673,59.3776701
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9548695,59.3769868
17.9555299,59.377694
17.9688538,59.3751784
17.95202,59.4005156
17.9482733,59.3981659
17.9482733,59.3981659
17.9482709,59.398136
17.9484462,59.3981002
17.9627634,59.3771393
17.9469151,59.3989004
17.9497793,59.4008235
18.0736365,59.3122294
18.0736365,59.3122294
18.0770812,59.3077924
17.9994483,59.3586925
17.9695426,59.3758199
17.9642653,59.3766409
17.9682473,59.3762681
17.944465,59.4005549
17.9482174,59.3980586
17.9468158,59.3992768
17.9549058,59.3769537
17.9482532,59.3981506
17.9482665,59.3981927
17.9482241,59.3981888
17.9479491,59.4005843
17.9993278,59.3583799
18.0751774,59.3100645
18.0751774,59.3100645
18.0752839,59.3101626
18.0772147,59.3078704
17.9548523,59.3769405
17.9548523,59.3769405
17.9430623,59.4037165
17.9446611,59.4006345
17.9482754,59.3982311
17.9482542,59.3982099
17.948265,59.3982251
17.948265,59.3982251
17.9478164,59.3981823
17.9478164,59.3981823
17.9478164,59.3981823
17.9482585,59.3981727
17.9482585,59.3981727
17.9482585,59.3981727
17.9482925,59.3981905
17.9482357,59.3981831
17.9482357,59.3981831
17.9482357,59.3981831
17.9482597,59.3981478
17.9482154,59.3982424
17.9448486,59.4004966
17.9450056,59.4001759
17.9482544,59.3982073
17.9482624,59.3981926
17.9482837,59.3981478
17.9482849,59.3981781
17.9482882,59.3981619
17.9483014,59.398179
17.9483014,59.398179
17.9482657,59.3981424
17.9482657,59.3981424
17.9521311,59.4005503
17.9467174,59.3990456
17.9482727,59.3981656
17.9482727,59.3981656
17.9556503,59.3771068
17.969251,59.3757804
17.9482578,59.3981493
17.9482578,59.3981493
17.9482621,59.3981339
17.9692942,59.375679
17.9443403,59.4032395
17.9441824,59.4035718
17.9436882,59.4040083
17.9479635,59.3982321
17.9479635,59.3982321
17.9462729,59.3991489
17.9443472,59.4006089
17.9582795,59.3771657
17.9482667,59.3981932
17.9482778,59.3981629
17.9482778,59.3981629
17.9482778,59.3981629
17.9482683,59.3982255
17.9482683,59.3982255
17.9482683,59.3982255
17.9482683,59.3982255
17.9482478,59.3982088
17.9482277,59.3982048
17.9482162,59.3981624
17.9482162,59.3981624
17.9548759,59.3769204
17.9459421,59.3756858
17.9548042,59.3770015
17.9548042,59.3770015
17.9548042,59.3770015
17.9548042,59.3770015
17.9548042,59.3770015
17.9548042,59.3770015
17.9555612,59.3772285
17.9691683,59.3757361
17.9464192,59.3991487
18.0638367,59.3323804
18.1079429,59.3474448
17.9483414,59.3980293
17.9483414,59.3980293
17.946026,59.3994206
17.9479065,59.3982162
17.9458595,59.3998115
17.9480488,59.3982353
17.9480488,59.3982353
17.9480488,59.3982353
17.9489428,59.3980424
17.948229,59.3984111
17.9481732,59.398362
17.9481732,59.398362
17.9481732,59.398362
17.944734,59.4027759
17.9485533,59.3981397
17.9477733,59.3982633
17.9483937,59.4021306
17.9553768,59.3556792
17.9466297,59.3990073
17.947736,59.398237
17.947736,59.398237
17.947736,59.398237
17.9478214,59.3983123
17.9477651,59.3982185
17.9479684,59.3982699
17.9479684,59.3982699
17.9478526,59.3982317
17.9477694,59.3983423
17.9478873,59.398394
17.9483625,59.3982855
17.9483625,59.3982855
17.9483625,59.3982855
17.9478152,59.3982198
17.9478152,59.3982198
17.9477151,59.3982925
17.9478555,59.3983041
17.9438571,59.4037789
17.947903,59.3983883
17.947903,59.3983883
17.9477666,59.3982016
17.9555762,59.3774471
17.9435414,59.4015565
17.9522392,59.4007987
17.9523063,59.4008059
17.9522392,59.4007863
17.9483206,59.3981529
17.9482854,59.3981697
17.9478806,59.3982276
17.9482461,59.3981048
17.9478269,59.398064
17.9478269,59.398064
17.9482989,59.3982318
17.9483419,59.3981526
17.9482097,59.3982808
17.9522443,59.4008109
17.9483177,59.3981348
17.948269,59.3981008
17.9483223,59.3980699
17.9478925,59.3980972
17.9481902,59.3980188
17.9480706,59.398049
17.9481378,59.3980437
17.9481378,59.3980437
17.9483354,59.3981314
17.9483354,59.3981314
17.9483354,59.3981314
17.9483354,59.3981314
17.948349,59.3981073
17.9433556,59.4022739
17.948256,59.3980676
17.9486258,59.398247
17.9486258,59.398247
17.9486258,59.398247
17.9655444,59.3763501
17.9435336,59.401588
17.9482003,59.3983097
18.0349263,59.3157421
17.9482188,59.3981007
17.948313,59.3980758
17.948313,59.3980758
17.9489004,59.397477
17.9477785,59.3982666
17.9477785,59.3982666
17.948313,59.3981456
17.948313,59.3981456
17.9482342,59.3980548
17.9482342,59.3980548
17.9477629,59.3981761
17.9477629,59.3981761
17.9479323,59.3982925
17.9482653,59.3980805
18.0325856,59.3347331
17.9984624,59.3610167
18.0006012,59.3592625
17.9478196,59.3982373
17.9478196,59.3982373
17.9481883,59.3980411
17.9481883,59.3980411
17.9481883,59.3980411
17.9481883,59.3980411
17.9484309,59.398195
17.9479179,59.3981146
17.9519488,59.400599
17.9519488,59.400599
17.9481056,59.3980665
17.9481056,59.3980665
17.9481044,59.3980225
17.9481044,59.3980225
17.9481044,59.3980225
17.9481432,59.3980231
17.9483047,59.3981457
17.9483047,59.3981457
17.9481478,59.3980546
17.9479097,59.3982273
17.9483239,59.3981054
17.9483239,59.3981054
17.9471515,59.3988356
17.9482029,59.3980672
17.9482029,59.3980672
17.9484396,59.3981436
17.9484396,59.3981436
17.9484396,59.3981436
17.948153,59.3980215
17.9478686,59.3982223
17.9482493,59.3980572
17.9484262,59.3981606
17.9418847,59.4025339
17.9481266,59.3980085
17.9482485,59.3981083
17.9444759,59.4007362
17.9511869,59.400291
17.9690898,59.3754249
17.9480491,59.3982411
17.9483107,59.3982067
17.9483204,59.3983565
17.9482443,59.3981159
17.948155,59.3983093
17.9480576,59.3981621
17.947887,59.3982971
17.9482108,59.3982711
17.9482108,59.3982711
17.9482722,59.3982013
17.9482722,59.3982013
17.9483126,59.3981416
17.9483126,59.3981416
17.9483126,59.3981416
17.9483126,59.3981416
17.9483126,59.3981416
17.9483007,59.3982069
17.9483007,59.3982069
17.9482176,59.3980674
17.9482831,59.3982121
17.9482831,59.3982121
17.9481813,59.3980936
17.9481813,59.3980936
17.9464347,59.4014638
17.9432044,59.4035606
17.9482401,59.3981023
17.9482401,59.3981023
17.9482342,59.39823
17.9482959,59.3980718
17.9481953,59.3982906
17.9517815,59.4010561
17.9483498,59.3982083
17.9483075,59.3981819
17.9483271,59.3981661
17.9483176,59.3981237
17.9480821,59.3979973
17.9482119,59.3982829
17.9482119,59.3982829
17.9482119,59.3982829
17.9483155,59.398137
17.9483155,59.398137
17.9691313,59.3756373
17.9479549,59.3983922
17.9479549,59.3983922
17.9479549,59.3983922
17.948311,59.3981916
17.9482573,59.3980722
17.9686247,59.3750555
17.9477996,59.3981837
17.9484839,59.398283
17.9484839,59.398283
17.9482326,59.3981409
17.9482588,59.3980963
17.9482704,59.3980732
17.9482906,59.398107
17.9482906,59.398107
17.9482189,59.3981183
17.9482189,59.3981183
17.9478796,59.3981531
17.9478796,59.3981531
17.9482083,59.3983012
17.9482566,59.3980785
17.9482566,59.3980785
17.9482528,59.3980779
17.9481028,59.3983116
17.9481028,59.3983116
17.9440111,59.4023113
17.948264,59.3980922
17.9482722,59.3981773
17.9482722,59.3981773
17.9476747,59.398088
17.948262,59.3980863
17.948262,59.3980863
17.9477603,59.3982844
17.9482889,59.3981908
17.948157,59.3982944
17.9481575,59.3981033
17.9457927,59.3997013
17.9687305,59.3749921
17.9485312,59.3982703
17.9486145,59.3982356
17.9486145,59.3982356
17.9482703,59.3980923
17.9482703,59.3980923
17.9483952,59.3981598
17.9479988,59.3981943
17.9463789,59.3978634
17.9524096,59.4009325
17.9523604,59.4007357
18.0732354,59.3122648
17.9521396,59.400783
17.9524092,59.4007183
17.9672153,59.376832
17.9523165,59.4008034
17.9522858,59.4008128
17.9522858,59.4008128
17.9522858,59.4008128
17.9522312,59.400793
18.0577658,59.3411214
18.0577658,59.3411214
18.0577658,59.3411214
18.0577698,59.3411307
18.0577698,59.3411307
17.9556416,59.377242
17.9555071,59.3770757
17.946895,59.3989284
18.0736123,59.312241
18.0007188,59.3589135
18.0007142,59.3589229
18.0007063,59.3589265
18.0006772,59.3588713
18.0007042,59.3589236
17.9555494,59.3774142
17.9430623,59.4034863
17.9429758,59.4033699
17.9481582,59.3981753
17.9458267,59.3997539
17.9463548,59.3992981
17.9467843,59.3989559
17.9473575,59.3985055
17.9481075,59.3982817
17.9517237,59.4011103
17.95166,59.401173
17.968785,59.3751616
17.968785,59.3751616
17.9548546,59.3769952
17.9548429,59.3769766
17.9548429,59.3769766
17.9548287,59.3769781
17.9548416,59.3769782
17.9434681,59.4023876
17.9548399,59.3769778
17.9548399,59.3769778
17.9548399,59.3769778
17.9548399,59.3769778
17.9548162,59.3769632
17.9548162,59.3769632
17.9548162,59.3769632
17.9548162,59.3769632
17.9548162,59.3769632
17.9548162,59.3769632
17.9548162,59.3769632
17.9548162,59.3769632
17.9548162,59.3769632
17.9548162,59.3769632
17.9548162,59.3769632
17.9548219,59.376972
17.9548406,59.3769925
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548247,59.3769702
17.9548188,59.3769675
17.9548298,59.376971
17.9548095,59.3769831
17.9548393,59.3769772
17.9548154,59.3769576
17.9548154,59.3769576
17.9548177,59.3769694
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548389,59.3769906
17.9548428,59.3769902
17.9548428,59.3769902
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548433,59.3769892
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548436,59.3769931
17.9548062,59.3770311
17.9548052,59.3770408
17.9548089,59.3770401
17.9548363,59.3769925
17.9548062,59.3770368
17.9548124,59.3770294
17.9548264,59.3769998
17.9548264,59.3769998
17.9548264,59.3769998
17.9548264,59.3769998
17.9548264,59.3769998
17.954817,59.3770253
17.9548396,59.3769907
17.9548423,59.3769885
17.9548439,59.3769891
17.9548439,59.3769891
17.9548439,59.3769891
17.9548439,59.3769891
17.9548439,59.3769891
17.9548439,59.3769891
17.9548439,59.3769891
17.9548439,59.3769891
17.9548439,59.3769891
17.9548439,59.3769891
17.9548439,59.3769891
17.9548439,59.3769891
17.9548439,59.3769891
17.9548308,59.3769739
17.9548308,59.3769739
17.9548262,59.376997
17.9686627,59.3766212
17.9548299,59.3769997
17.9480747,59.3981245
17.9449638,59.4025973
17.947773,59.3981804
17.947773,59.3981804
17.947773,59.3981804
17.9479661,59.3983028
17.9477199,59.3981851
17.9477199,59.3981851
17.9477129,59.3982288
17.9698375,59.3611274
17.9477596,59.3982907
17.9479181,59.3982497
17.9479181,59.3982497
17.9477447,59.3982348
17.9482719,59.3980669
17.9482661,59.3980901
17.9477061,59.3982898
17.947965,59.3983536
17.9479927,59.3983727
17.9479927,59.3983727
17.9481764,59.3981913
17.9568299,59.3775293
17.9580218,59.3770199
17.9484337,59.402162
17.8563086,59.4178421
17.8562495,59.4159876
17.9557728,59.3774002
17.9478225,59.3981575
17.9478225,59.3981575
17.9436202,59.4013958
17.9482088,59.3981025
17.9481941,59.398057
17.9481941,59.398057
17.9479663,59.3982859
17.9481732,59.397993
17.9483387,59.3981552
17.9483387,59.3981552
17.9477857,59.3981725
17.9482928,59.3980119
17.9482991,59.3981612
17.9482652,59.3979785
17.9482652,59.3979785
17.9482109,59.3979807
17.9482109,59.3979807
17.9481998,59.3981025
17.9483206,59.3981269
17.947815,59.3982785
17.9522062,59.4008462
17.9522062,59.4008462
17.9522062,59.4008462
17.9522231,59.4008271
17.9522836,59.4008194
17.9468744,59.3986475
17.9482668,59.3980839
17.9482217,59.3980427
17.9482217,59.3980427
17.8560122,59.4169946
18.0088802,59.3680886
18.0088802,59.3680886
17.9483383,59.3981276
17.9483173,59.3980044
17.9483173,59.3980044
17.9480009,59.3982778
17.948401,59.3980929
17.948337,59.3981272
17.9480085,59.398056
17.9434629,59.4020976
17.9481098,59.3982301
17.9485083,59.398166
17.9483187,59.3980197
17.9483187,59.3980197
17.9480015,59.3981017
17.9477785,59.398212
17.9481216,59.3982866
17.9692765,59.3752999
18.0787635,59.3061082
17.9420471,59.4034849
17.9434026,59.4022426
17.9588111,59.3771727
17.9477748,59.3982359
17.9477748,59.3982359
17.9482261,59.3980863
17.9477957,59.3983441
17.9477957,59.3983441
17.9477957,59.3983441
17.9483159,59.3981258
17.9483159,59.3981258
17.9485252,59.3983476
17.948258,59.3981643
17.9482593,59.3980338
17.9482593,59.3980338
17.9482559,59.3980727
17.9482559,59.3980727
17.9482559,59.3980727
17.9478418,59.3982066
17.9478418,59.3982066
17.9524102,59.4006776
17.9468457,59.3798483
17.9439691,59.4036311
17.9433833,59.4019958
17.9483186,59.3981122
17.9482339,59.3980776
17.9482339,59.3980776
17.9484282,59.3983038
17.9484282,59.3983038
17.9483834,59.3981668
17.9478763,59.398283
17.9478763,59.398283
17.9479588,59.3982086
17.9479588,59.3982086
17.9482917,59.3980907
17.9578224,59.3774498
17.9479218,59.398252
17.9479218,59.398252
17.9481502,59.3980383
17.9482812,59.3981449
17.9483215,59.3981133
17.9483319,59.3981123
17.9483319,59.3981123
17.9482938,59.3980835
17.9482938,59.3980835
17.9480065,59.398351
17.9480065,59.398351
18.0001633,59.3583769
17.9613701,59.3771019
17.9434496,59.4023817
17.9483151,59.3981114
17.9481515,59.3980295
17.9481515,59.3980295
17.9481515,59.3980295
17.9478723,59.3982116
17.9444503,59.4022977
17.9692127,59.3760271
17.9695329,59.3755607
17.9482773,59.3980939
17.9482773,59.3980939
17.9478491,59.3982614
17.9478491,59.3982614
17.9478491,59.3982614
17.9478491,59.3982614
17.9478491,59.3982614
17.9444812,59.4003552
17.9514224,59.4011501
17.9484104,59.3981414
17.9477375,59.3982233
18.0780008,59.306569
18.0788044,59.3062387
17.948006,59.3983078
17.9477191,59.3982117
17.9463979,59.4014837
17.946499,59.4015306
17.948308,59.3981174
17.948308,59.3981174
17.948308,59.3981174
17.9481504,59.3980436
17.9483152,59.3981073
17.9483152,59.3981073
17.9482899,59.3980782
17.9483197,59.398111
17.9483197,59.398111
17.9483197,59.398111
17.948313,59.3980906
17.9482953,59.398151
17.9483086,59.3982004
17.9483086,59.3982004
17.9483086,59.3982004
17.9483145,59.3981588
17.9483145,59.3981588
17.9483145,59.3981588
17.9482216,59.3981239
17.9481323,59.398299
17.9478065,59.3982012
17.9478065,59.3982012
17.9485037,59.3982722
17.9478642,59.3982169
17.9482353,59.3980687
17.9482229,59.3981744
17.9438686,59.4020974
17.9481774,59.39811
17.9444125,59.4022151
17.9482981,59.3981001
17.9477637,59.3982842
17.9477637,59.3982842
17.9477663,59.3982935
17.9477663,59.3982935
17.9477663,59.3982935
17.9477967,59.3982891
17.9477649,59.3981832
17.9477649,59.3981832
17.9477996,59.39831
17.9477384,59.3982273
17.9477384,59.3982273
17.9485343,59.3982702
17.9477929,59.3982511
17.9477929,59.3982511
17.948738,59.4020288
17.9477602,59.3983001
17.9477602,59.3983001
17.9666688,59.3768205
17.9478174,59.3983696
17.9478174,59.3983696
17.9478079,59.3981915
17.9482475,59.3982531
17.9478682,59.4020452
17.9477447,59.3982547
17.9477755,59.3982358
17.9477755,59.3982358
17.947744,59.3982096
18.0641171,59.3333208
17.9478259,59.3982507
17.9522423,59.4008635
17.9522487,59.4008368
17.9483205,59.3981376
17.9483205,59.3981376
17.9482697,59.3980735
17.9481993,59.3980741
17.9481993,59.3980741
17.9482658,59.3982012
17.9482658,59.3982012
17.9482658,59.3982012
17.9482658,59.3982012
17.9694723,59.375892
17.9483191,59.3981818
17.9483191,59.3981818
17.9483191,59.3981818
17.9483191,59.3981818
17.9483233,59.3981488
17.9483233,59.3981488
17.9483182,59.3980634
17.9483182,59.3980634
17.9067945,59.4155569
17.863581,59.4137746
17.9443752,59.4021968
17.9478243,59.3982855
17.9481744,59.3981267
17.9483158,59.3980957
17.9482374,59.3982519
17.948256,59.3980935
17.948256,59.3980935
17.9485791,59.3982089
17.9478336,59.39824
17.9479278,59.3981264
17.9479278,59.3981264
17.9479278,59.3981264
17.9477163,59.3981937
17.9482767,59.3980857
17.9480893,59.3980478
17.9480893,59.3980478
17.9485497,59.3981603
17.9482472,59.3980989
17.9482472,59.3980989
17.948292,59.3981306
17.948292,59.3981306
17.9483114,59.3981136
17.9483114,59.3981136
17.9483114,59.3981136
18.032853,59.3347147
17.948304,59.3981344
17.9483091,59.3981117
17.9482452,59.398035
17.9482452,59.398035
17.9485271,59.3982388
17.9478847,59.3982919
17.9482725,59.3981066
17.9482725,59.3981066
17.9481896,59.3980941
17.9481344,59.3980386
17.9481344,59.3980386
17.9481344,59.3980386
17.9481631,59.398021
17.9695077,59.3756523
17.9447563,59.4007918
17.9482942,59.3981578
17.9483359,59.3980698
17.9485212,59.3982438
17.948478,59.3983123
17.9483632,59.3984802
17.9457108,59.3997809
17.9521133,59.4011301
17.9522125,59.4007912
17.9520061,59.4006642
17.9520061,59.4006642
17.9520061,59.4006642
17.9520061,59.4006642
17.9520061,59.4006642
17.9520061,59.4006642
17.9520061,59.4006642
17.9520149,59.4006395
17.9482911,59.3981012
17.9482911,59.3981012
17.9686571,59.3755831
17.9518041,59.4006037
17.9518041,59.4006037
17.9518506,59.4006041
17.9518506,59.4006041
17.9679744,59.37599
17.9666795,59.3767006
18.0748608,59.310034
17.9463865,59.4015021
17.9463865,59.4015021
17.9464564,59.4015251
17.9464564,59.4015251
17.9464564,59.4015251
17.948235,59.3980346
17.9477046,59.3981754
17.9482927,59.3980782
17.9482927,59.3980782
17.9482927,59.3980782
17.9652265,59.3759722
17.9483196,59.3981334
17.948269,59.3981237
17.948269,59.3981237
17.948269,59.3981237
17.9521901,59.4005997
17.9693007,59.3752064
17.9479635,59.3983347
17.9479635,59.3983347
17.9479635,59.3983347
17.9479635,59.3983347
17.9465691,59.3976666
17.9696038,59.3757921
17.9693914,59.3757488
17.9490548,59.3969627
17.9591163,59.3780583
17.9464631,59.3992178
17.9615519,59.3774903
17.9428196,59.3999883
18.0629226,59.3330446
18.0729318,59.3123163
17.9548658,59.3769876
17.9548658,59.3769876
17.9548658,59.3769876
17.9548658,59.3769876
17.9455183,59.4021584
17.9520047,59.4008333
17.9482192,59.3981197
17.9523414,59.4007154
17.9523414,59.4007154
17.949116,59.398019
18.0592608,59.3406453
18.0592608,59.3406453
18.0575249,59.3411857
18.0351494,59.3159597
17.9477539,59.3981002
17.9462351,59.399283
18.0827858,59.3092373
18.0827858,59.3092373
18.0827858,59.3092373
18.0788214,59.3061199
18.0788214,59.3061199
18.0350465,59.3158641
